년월,시군구명,성별코드,가맹점업종명,총결제금액
Sep-19,용인시 기흥구,F,자동차정비 유지,2565383
Sep-19,용인시 기흥구,F,용역 서비스,2828500
Sep-19,용인시 기흥구,F,기타의료기관,3712200
Sep-19,용인시 기흥구,F,약국,5282040
Sep-19,용인시 기흥구,F,레저업소,8632900
Sep-19,용인시 기흥구,F,회원제형태,9431000
Sep-19,용인시 기흥구,F,유통업 영리,11903920
Sep-19,용인시 기흥구,F,보건위생,13714600
Sep-19,용인시 기흥구,F,의원,16447040
Sep-19,용인시 기흥구,F,음료식품,17162590
Sep-19,용인시 기흥구,F,학원,58204957
Sep-19,용인시 기흥구,F,일반휴게음식,71229050
Sep-19,용인시 기흥구,M,전기제품,5500
Sep-19,용인시 기흥구,M,광학제품,32000
Sep-19,용인시 기흥구,M,농업,40000
Sep-19,용인시 기흥구,M,숙박업,60000
Sep-19,용인시 기흥구,M,건축자재,80500
Sep-19,용인시 기흥구,M,사무통신,125000
Sep-19,용인시 기흥구,M,기타,178250
Sep-19,용인시 기흥구,M,건강식품,290400
Sep-19,용인시 기흥구,M,의류,661500
Sep-19,용인시 기흥구,M,신변잡화,678690
Sep-19,용인시 기흥구,M,수리서비스,821570
Sep-19,용인시 기흥구,M,문화.취미,1003850
Sep-19,용인시 기흥구,M,서적문구,1236450
Sep-19,용인시 기흥구,M,레져용품,1368600
Sep-19,용인시 기흥구,M,병원,1699700
Sep-19,용인시 기흥구,M,용역 서비스,1986100
Sep-19,용인시 기흥구,M,연료판매점,2150955
Sep-19,용인시 기흥구,M,기타의료기관,2932000
Sep-19,용인시 기흥구,M,자동차정비 유지,3323045
Sep-19,용인시 기흥구,M,약국,3896320
Sep-19,용인시 기흥구,M,레저업소,6399500
Sep-19,용인시 기흥구,M,회원제형태,7716600
Sep-19,용인시 기흥구,M,보건위생,9997500
Sep-19,용인시 기흥구,M,의원,11315530
Sep-19,용인시 기흥구,M,음료식품,11554870
Sep-19,용인시 기흥구,M,유통업 영리,15269090
Sep-19,용인시 기흥구,M,학원,35581030
Sep-19,용인시 기흥구,M,일반휴게음식,69491560
Sep-19,용인시 수지구,F,주방용구,3900
Sep-19,용인시 수지구,F,광학제품,45000
Sep-19,용인시 수지구,F,숙박업,45000
Sep-19,용인시 수지구,F,직물,69300
Sep-19,용인시 수지구,F,사무통신,150000
Sep-19,용인시 수지구,F,문화.취미,163500
Sep-19,용인시 수지구,F,건축자재,209350
Sep-19,용인시 수지구,F,전기제품,233000
Sep-19,용인시 수지구,F,레져용품,341435
Sep-19,용인시 수지구,F,신변잡화,409900
Sep-19,용인시 수지구,F,의류,511900
Sep-19,용인시 수지구,F,연료판매점,639000
Sep-19,용인시 수지구,F,용역 서비스,970000
Sep-19,용인시 수지구,F,수리서비스,1235950
Sep-19,용인시 수지구,F,서적문구,1574390
Sep-19,용인시 수지구,F,자동차정비 유지,1714508
Sep-19,용인시 수지구,F,병원,2574880
Sep-19,용인시 수지구,F,레저업소,4579400
Sep-19,용인시 수지구,F,건강식품,5122000
Sep-19,용인시 수지구,F,약국,6122420
Sep-19,용인시 수지구,F,유통업 영리,7352790
Sep-19,용인시 수지구,F,기타의료기관,9155780
Sep-19,용인시 수지구,F,보건위생,10478352
Sep-19,용인시 수지구,F,회원제형태,14133600
Sep-19,용인시 수지구,F,음료식품,15179251
Sep-19,용인시 수지구,F,의원,19195970
Sep-19,용인시 수지구,F,일반휴게음식,54239665
Sep-19,용인시 수지구,F,학원,74419490
Sep-19,용인시 수지구,M,사무통신,8000
Sep-19,용인시 수지구,M,광학제품,15000
Sep-19,용인시 수지구,M,숙박업,20000
Sep-19,용인시 수지구,M,전기제품,64000
Sep-19,용인시 수지구,M,기타,80440
Sep-19,용인시 수지구,M,건축자재,235680
Sep-19,용인시 수지구,M,문화.취미,291000
Sep-19,용인시 수지구,M,병원,328800
Sep-19,용인시 수지구,M,주방용구,357000
Sep-19,용인시 수지구,M,레져용품,410000
Sep-19,용인시 수지구,M,연료판매점,548000
Sep-19,용인시 수지구,M,수리서비스,648970
Sep-19,용인시 수지구,M,신변잡화,665900
Sep-19,용인시 수지구,M,용역 서비스,913000
Sep-19,용인시 수지구,M,의류,1057500
Sep-19,용인시 수지구,M,자동차정비 유지,1911900
Sep-19,용인시 수지구,M,서적문구,2063515
Sep-19,용인시 수지구,M,약국,3394330
Sep-19,용인시 수지구,M,건강식품,3401500
Sep-19,용인시 수지구,M,기타의료기관,4513020
Sep-19,용인시 수지구,M,레저업소,5036300
Sep-19,용인시 수지구,M,보건위생,5616000
Sep-19,용인시 수지구,M,음료식품,8409042
Sep-19,용인시 수지구,M,회원제형태,8551300
Sep-19,용인시 수지구,M,유통업 영리,10212260
Sep-19,용인시 수지구,M,의원,12625500
Sep-19,용인시 수지구,M,학원,37383700
Sep-19,용인시 수지구,M,일반휴게음식,54969337
Sep-19,용인시 처인구,F,주방용구,14000
Sep-19,용인시 처인구,F,기타,35000
Sep-19,용인시 처인구,F,건축자재,36900
Sep-19,용인시 처인구,F,숙박업,60000
Sep-19,용인시 처인구,F,광학제품,107000
Sep-19,용인시 처인구,F,용역 서비스,112400
Sep-19,용인시 처인구,F,전기제품,169300
Sep-19,용인시 처인구,F,수리서비스,200770
Sep-19,용인시 처인구,F,가구,384000
Sep-19,용인시 처인구,F,자동차정비 유지,487390
Sep-19,용인시 처인구,F,문화.취미,514080
Sep-19,용인시 처인구,F,서적문구,597210
Sep-19,용인시 처인구,F,직물,727000
Sep-19,용인시 처인구,F,레져용품,1023410
Sep-19,용인시 처인구,F,기타의료기관,1052300
Sep-19,용인시 처인구,F,병원,1137630
Sep-19,용인시 처인구,F,신변잡화,1561050
Sep-19,용인시 처인구,F,레저업소,1981400
Sep-19,용인시 처인구,F,회원제형태,2214000
Sep-19,용인시 처인구,F,연료판매점,3334590
Sep-19,용인시 처인구,F,의류,3555260
Sep-19,용인시 처인구,F,약국,3827772
Sep-19,용인시 처인구,F,보건위생,5222950
Sep-19,용인시 처인구,F,유통업 영리,6785860
Sep-19,용인시 처인구,F,의원,10014170
Sep-19,용인시 처인구,F,음료식품,11132890
Sep-19,용인시 처인구,F,학원,17974514
Sep-19,용인시 처인구,F,일반휴게음식,50747770
Sep-19,용인시 처인구,M,유통업 비영리,2600
Sep-19,용인시 처인구,M,직물,8000
Sep-19,용인시 처인구,M,농업,35500
Sep-19,용인시 처인구,M,주방용구,48000
Sep-19,용인시 처인구,M,사무통신,115000
Sep-19,용인시 처인구,M,숙박업,131500
Sep-19,용인시 처인구,M,광학제품,150000
Sep-19,용인시 처인구,M,전기제품,175200
Sep-19,용인시 처인구,M,문화.취미,190500
Sep-19,용인시 처인구,M,수리서비스,203900
Sep-19,용인시 처인구,M,기타,237000
Sep-19,용인시 처인구,M,건축자재,312000
Sep-19,용인시 처인구,M,건강식품,313000
Sep-19,용인시 처인구,M,서적문구,403800
Sep-19,용인시 처인구,M,신변잡화,483150
Sep-19,용인시 처인구,M,레져용품,651580
Sep-19,용인시 처인구,M,회원제형태,1070000
Sep-19,용인시 처인구,M,의류,1309950
Sep-19,용인시 처인구,M,병원,1588590
Sep-19,용인시 처인구,M,약국,2863704
Sep-19,용인시 처인구,M,자동차정비 유지,3060170
Sep-19,용인시 처인구,M,기타의료기관,3124350
Sep-19,용인시 처인구,M,보건위생,3174300
Sep-19,용인시 처인구,M,레저업소,3539900
Sep-19,용인시 처인구,M,연료판매점,4523087
Sep-19,용인시 처인구,M,의원,6576040
Sep-19,용인시 처인구,M,음료식품,8561496
Sep-19,용인시 처인구,M,유통업 영리,8804960
Sep-19,용인시 처인구,M,학원,13429150
Sep-19,용인시 처인구,M,일반휴게음식,50986985
Sep-19,의정부시,F,전기제품,6000
Sep-19,의정부시,F,농업,9000
Sep-19,의정부시,F,숙박업,44000
Sep-19,의정부시,F,주방용구,80700
Sep-19,의정부시,F,기타,235300
Sep-19,의정부시,F,사무통신,312350
Sep-19,의정부시,F,광학제품,522200
Sep-19,의정부시,F,가구,657300
Sep-19,의정부시,F,건축자재,822000
Sep-19,의정부시,F,직물,1157400
Sep-19,의정부시,F,수리서비스,1165350
Sep-19,의정부시,F,용역 서비스,1308600
Sep-19,의정부시,F,건강식품,1524200
Sep-19,의정부시,F,연료판매점,1788000
Sep-19,의정부시,F,문화.취미,1951900
Sep-19,의정부시,F,자동차정비 유지,2197790
Sep-19,의정부시,F,레져용품,2208600
Sep-19,의정부시,F,서적문구,2406460
Sep-19,의정부시,F,신변잡화,2494160
Sep-19,의정부시,F,약국,5160100
Sep-19,의정부시,F,기타의료기관,7402170
Sep-19,의정부시,F,의류,9117270
Sep-19,의정부시,F,레저업소,11242000
Sep-19,의정부시,F,의원,14439860
Sep-19,의정부시,F,회원제형태,21258850
Sep-19,의정부시,F,보건위생,24010110
Sep-19,의정부시,F,유통업 영리,27899970
Sep-19,의정부시,F,음료식품,48985028
Sep-19,의정부시,F,학원,56150350
Sep-19,의정부시,F,일반휴게음식,134937370
Sep-19,의정부시,M,사무통신,25000
Sep-19,의정부시,M,자동차판매,27000
Sep-19,의정부시,M,주방용구,35300
Sep-19,의정부시,M,전기제품,83000
Sep-19,의정부시,M,광학제품,204400
Sep-19,의정부시,M,직물,391000
Sep-19,의정부시,M,용역 서비스,421150
Sep-19,의정부시,M,기타,456500
Sep-19,의정부시,M,숙박업,520000
Sep-19,의정부시,M,건축자재,609600
Sep-19,의정부시,M,건강식품,620000
Sep-19,의정부시,M,신변잡화,836660
Sep-19,의정부시,M,문화.취미,843300
Sep-19,의정부시,M,가구,1005000
Sep-19,의정부시,M,수리서비스,1048630
Sep-19,의정부시,M,레져용품,1240000
Sep-19,의정부시,M,의류,2040870
Sep-19,의정부시,M,서적문구,2282710
Sep-19,의정부시,M,자동차정비 유지,2495400
Sep-19,의정부시,M,연료판매점,4914279
Sep-19,의정부시,M,약국,5171830
Sep-19,의정부시,M,의원,7039700
Sep-19,의정부시,M,회원제형태,7286600
Sep-19,의정부시,M,레저업소,8801800
Sep-19,의정부시,M,기타의료기관,8952448
Sep-19,의정부시,M,보건위생,9330050
Sep-19,의정부시,M,학원,23047000
Sep-19,의정부시,M,음료식품,26812471
Sep-19,의정부시,M,유통업 영리,33641680
Sep-19,의정부시,M,일반휴게음식,142140749
Sep-19,이천시,F,전기제품,13000
Sep-19,이천시,F,여행,14700
Sep-19,이천시,F,주방용구,37300
Sep-19,이천시,F,농업,47000
Sep-19,이천시,F,숙박업,50000
Sep-19,이천시,F,용역 서비스,69500
Sep-19,이천시,F,광학제품,73600
Sep-19,이천시,F,기타,110000
Sep-19,이천시,F,사무통신,113000
Sep-19,이천시,F,건축자재,153000
Sep-19,이천시,F,연료판매점,164871
Sep-19,이천시,F,직물,175000
Sep-19,이천시,F,자동차정비 유지,199800
Sep-19,이천시,F,수리서비스,495540
Sep-19,이천시,F,유통업 비영리,611300
Sep-19,이천시,F,서적문구,776850
Sep-19,이천시,F,레져용품,894600
Sep-19,이천시,F,건강식품,977800
Sep-19,이천시,F,문화.취미,1088100
Sep-19,이천시,F,신변잡화,1347540
Sep-19,이천시,F,기타의료기관,1912000
Sep-19,이천시,F,레저업소,2864900
Sep-19,이천시,F,병원,2912930
Sep-19,이천시,F,의류,5219150
Sep-19,이천시,F,회원제형태,5572000
Sep-19,이천시,F,약국,6300660
Sep-19,이천시,F,보건위생,8952350
Sep-19,이천시,F,음료식품,12687240
Sep-19,이천시,F,의원,15940130
Sep-19,이천시,F,유통업 영리,16129600
Sep-19,이천시,F,학원,22656300
Sep-19,이천시,F,일반휴게음식,47917400
Sep-19,이천시,M,사무통신,11600
Sep-19,이천시,M,여행,23300
Sep-19,이천시,M,주방용구,26000
Sep-19,이천시,M,광학제품,30000
Sep-19,이천시,M,용역 서비스,40000
Sep-19,이천시,M,연료판매점,42678
Sep-19,이천시,M,건강식품,76500
Sep-19,이천시,M,전기제품,86350
Sep-19,이천시,M,기타,129000
Sep-19,이천시,M,문화.취미,213100
Sep-19,이천시,M,유통업 비영리,293100
Sep-19,이천시,M,직물,326000
Sep-19,이천시,M,건축자재,336400
Sep-19,이천시,M,자동차정비 유지,339800
Sep-19,이천시,M,수리서비스,379520
Sep-19,이천시,M,레져용품,715900
Sep-19,이천시,M,신변잡화,720930
Sep-19,이천시,M,서적문구,936300
Sep-19,이천시,M,병원,1176310
Sep-19,이천시,M,기타의료기관,1378000
Sep-19,이천시,M,의류,2524580
Sep-19,이천시,M,레저업소,3122100
Sep-19,이천시,M,회원제형태,4095000
Sep-19,이천시,M,약국,4299320
Sep-19,이천시,M,보건위생,4608280
Sep-19,이천시,M,음료식품,7368180
Sep-19,이천시,M,의원,8806740
Sep-19,이천시,M,학원,15042000
Sep-19,이천시,M,유통업 영리,16674010
Sep-19,이천시,M,일반휴게음식,46025000
Sep-19,파주시,F,기타,11200
Sep-19,파주시,F,여행,16000
Sep-19,파주시,F,숙박업,40000
Sep-19,파주시,F,사무통신,48400
Sep-19,파주시,F,건축자재,65000
Sep-19,파주시,F,직물,120000
Sep-19,파주시,F,광학제품,223500
Sep-19,파주시,F,연료판매점,394000
Sep-19,파주시,F,레져용품,632800
Sep-19,파주시,F,신변잡화,673460
Sep-19,파주시,F,자동차정비 유지,676000
Sep-19,파주시,F,용역 서비스,1108500
Sep-19,파주시,F,가구,1157000
Sep-19,파주시,F,수리서비스,1405500
Sep-19,파주시,F,건강식품,1465000
Sep-19,파주시,F,문화.취미,1764250
Sep-19,파주시,F,서적문구,2311930
Sep-19,파주시,F,의류,2928345
Sep-19,파주시,F,약국,4821910
Sep-19,파주시,F,기타의료기관,9099580
Sep-19,파주시,F,레저업소,10374310
Sep-19,파주시,F,회원제형태,11270500
Sep-19,파주시,F,의원,18125760
Sep-19,파주시,F,보건위생,18408620
Sep-19,파주시,F,유통업 영리,20021390
Sep-19,파주시,F,음료식품,30006760
Sep-19,파주시,F,학원,72142975
Sep-19,파주시,F,일반휴게음식,104506520
Sep-19,파주시,M,사무통신,600
Sep-19,파주시,M,여행,28000
Sep-19,파주시,M,직물,30000
Sep-19,파주시,M,농업,81000
Sep-19,파주시,M,숙박업,101500
Sep-19,파주시,M,주방용구,102000
Sep-19,파주시,M,광학제품,157900
Sep-19,파주시,M,건축자재,207600
Sep-19,파주시,M,기타,258500
Sep-19,파주시,M,의류,396000
Sep-19,파주시,M,신변잡화,574700
Sep-19,파주시,M,수리서비스,943070
Sep-19,파주시,M,건강식품,1236500
Sep-19,파주시,M,용역 서비스,1242500
Sep-19,파주시,M,연료판매점,1307030
Sep-19,파주시,M,문화.취미,1385200
Sep-19,파주시,M,자동차정비 유지,1566933
Sep-19,파주시,M,서적문구,1886230
Sep-19,파주시,M,레져용품,2239700
Sep-19,파주시,M,약국,3422649
Sep-19,파주시,M,회원제형태,4457000
Sep-19,파주시,M,기타의료기관,5626640
Sep-19,파주시,M,레저업소,8214100
Sep-19,파주시,M,의원,9433540
Sep-19,파주시,M,보건위생,12503000
Sep-19,파주시,M,음료식품,16112291
Sep-19,파주시,M,유통업 영리,21422670
Sep-19,파주시,M,학원,39386200
Sep-19,파주시,M,일반휴게음식,112332410
Sep-19,평택시,M,유통업 영리,129200
Sep-19,하남시,F,농업,75000
Sep-19,하남시,F,숙박업,260000
Sep-19,하남시,F,주방용구,290100
Sep-19,하남시,F,사무통신,292000
Sep-19,하남시,F,건축자재,543790
Sep-19,하남시,F,가구,623200
Sep-19,하남시,F,광학제품,895000
Sep-19,하남시,F,유통업 비영리,1173550
Sep-19,하남시,F,직물,1339540
Sep-19,하남시,F,용역 서비스,1626800
Sep-19,하남시,F,수리서비스,2516250
Sep-19,하남시,F,신변잡화,2597750
Sep-19,하남시,F,기타,2887500
Sep-19,하남시,F,건강식품,2977160
Sep-19,하남시,F,자동차정비 유지,4092900
Sep-19,하남시,F,문화.취미,4456880
Sep-19,하남시,F,병원,4563700
Sep-19,하남시,F,서적문구,6306255
Sep-19,하남시,F,의류,8778900
Sep-19,하남시,F,레져용품,9894900
Sep-19,하남시,F,기타의료기관,13922820
Sep-19,하남시,F,회원제형태,19942940
Sep-19,하남시,F,약국,24042306
Sep-19,하남시,F,레저업소,32996225
Sep-19,하남시,F,연료판매점,41783198
Sep-19,하남시,F,보건위생,46296350
Sep-19,하남시,F,음료식품,76527967
Sep-19,하남시,F,의원,77570560
Sep-19,하남시,F,유통업 영리,133056060
Sep-19,하남시,F,학원,197553485
Sep-19,하남시,F,일반휴게음식,221768104
Sep-19,하남시,M,건축자재,76200
Sep-19,하남시,M,주방용구,94800
Sep-19,하남시,M,사무통신,161650
Sep-19,하남시,M,숙박업,220000
Sep-19,하남시,M,직물,494840
Sep-19,하남시,M,광학제품,503000
Sep-19,하남시,M,신변잡화,671400
Sep-19,하남시,M,용역 서비스,862500
Sep-19,하남시,M,유통업 비영리,983540
Sep-19,하남시,M,가구,1060000
Sep-19,하남시,M,건강식품,1348550
Sep-19,하남시,M,문화.취미,1521790
Sep-19,하남시,M,기타,2069350
Sep-19,하남시,M,서적문구,2208940
Sep-19,하남시,M,수리서비스,2587680
Sep-19,하남시,M,병원,3370630
Sep-19,하남시,M,자동차정비 유지,4346870
Sep-19,하남시,M,레져용품,5161850
Sep-19,하남시,M,의류,6157400
Sep-19,하남시,M,기타의료기관,6331420
Sep-19,하남시,M,회원제형태,11990900
Sep-19,하남시,M,약국,13985628
Sep-19,하남시,M,보건위생,21017120
Sep-19,하남시,M,레저업소,24475200
Sep-19,하남시,M,음료식품,40401690
Sep-19,하남시,M,의원,47478298
Sep-19,하남시,M,연료판매점,56654820
Sep-19,하남시,M,유통업 영리,89642058
Sep-19,하남시,M,학원,117501837
Sep-19,하남시,M,일반휴게음식,185451642
Sep-19,화성시,F,전기제품,5500
Sep-19,화성시,F,농업,10000
Sep-19,화성시,F,자동차판매,40000
Sep-19,화성시,F,숙박업,57000
Sep-19,화성시,F,가구,100000
Sep-19,화성시,F,유통업 비영리,135800
Sep-19,화성시,F,사무통신,145850
Sep-19,화성시,F,주방용구,250000
Sep-19,화성시,F,기타,364400
Sep-19,화성시,F,건축자재,708960
Sep-19,화성시,F,광학제품,1476300
Sep-19,화성시,F,직물,1533000
Sep-19,화성시,F,병원,1600010
Sep-19,화성시,F,신변잡화,1814700
Sep-19,화성시,F,용역 서비스,3134000
Sep-19,화성시,F,문화.취미,4378010
Sep-19,화성시,F,건강식품,4559950
Sep-19,화성시,F,자동차정비 유지,5038287
